RECIPE TITLE,TOTAL COOKING TIME,PREPARATION TIME,COOKING TIME,RECIPE SERVINGS,LEVEL,INGREDIENTS,RECIPE LINK
Talwa Paratha Recipe,35 mins,10 mins,25 mins,2.0,Easy,"['For the dough:', '400 gms wheat flour or atta', '2 tbsp chilly flakes or red chilly powder', '1/2 tsp salt', 'For the stuffing:', '1 tbsp desi ghee', '1 tsp zeera or cumin seeds', '1 cup green peas', 'A pinch of salt', 'A pinch of red chilly powder', '1 tbsp desi ghee (for frying the paratha)']",https://food.ndtv.com/recipe-talwa-paratha-366249
Tamater Ki Launji Recipe,30 mins,10 mins,20 mins,4.0,Medium,"['8 Medium Tomatoes', '2 tbsp Desi Ghee', '1/2  Cumin Seeds', '1 tsp Red Chilli Powder', '1/2 tsp Turmeric Powder', '5 tsp Sugar', 'to taste Sendha Namak', 'For Garnishing:', '3  Green Chillies']",https://food.ndtv.com/recipe-tamater-ki-launji-951294
Tandoori Blacked Pomfret Recipe,40 mins,15 mins,25 mins,2.0,Medium,"['1 tsp red chilli powder', '1/4 tsp cayenne pepper powder (optional)', '1 tsp salt', '1/2 tsp garlic powder', '1/2 tsp onion powder', '1 tsp dried thyme', '1 tsp dried oregano', '1/2 tsp black pepper', '2 tbsp lemon juice', '1/2 cup butter', '1/4 cup fresh cream', '100 gms hung curd', '1 tsp chaat masala', '1 tsp ginger garlic paste (1 part of ginger 3 parts of garlic)', '450 gms 1 piece pomfret', '6  Coriander sprigs']",https://food.ndtv.com/recipe-tandoori-blacked-pomfret-954260
Tandoori Chicken Sticks Recipe,40 mins,10 mins,30 mins,8.0,Intermediate,"['450 Gram Chicken breasts (boneless and skinless)', 'For the coriander yogurt:', '1 cup yogurt', '2 Tbsp whipping cream', '1/2 cucumber-peeled, seeded and finely chopped', '2 Tbsp fresh coriander-chopped', 'Salt and pepper', 'For the marinade:', '3/4 cup yogurt', '1 tsp garam masala', '1/4 tsp cumin powder', '1/4 tsp coriander powder', '1/4 tsp cayenne pepper', '1 tsp tomato puree', '2 garlic cloves-finely chopped', 'Fresh ginger-finely chopped', '1/2 lemon-grated rind and juice', '2 Tbsp mint-chopped']",https://food.ndtv.com/recipe-tandoori-chicken-sticks-98990
Tandoori Egg Recipe,30 mins,15 mins,15 mins,2.0,Easy,"['4   Boiled Eggs', '4 tbsp Curd', '1 tsp Tandoori masala', 'to taste Red chilli powder', 'to taste Salt', '2 tbsp Besan', '1 tsp Lime Juice', '1 tbsp Mustard Oil', '1/2 tsp Chaat masala', 'For garnishing  Coriander Leaves']",https://food.ndtv.com/recipe-tandoori-egg-955126
Tangy Tamarind Prawn Curry Recipe,20 mins,10 mins,10 mins,2.0,Easy,"['10  Deveined prawns', '2 tbsp tamarind sauce', '1 tbsp Ginger garlic', '1  Green chilli, chopped', '1-2 cloves Garlic, chopped', '1 tsp Ginger, chopped', 'Freshly chopped coriander', '1  Onion, chopped', '1  Tomato, chopped', '1  Red chilli powder', '1 tsp Pepper powder', '1 tsp Haldi', '1 tsp Garam masala', '1 tsp Fennel seeds', '1 tsp Coriander powder', 'To taste Salt', '3-5 tsp oil']",https://food.ndtv.com/recipe-tangy-tamarind-prawn-curry-958005
Tawa Sabz Pulao Recipe,20 mins,10 mins,10 mins,1.0,Medium,"['70 Gram cauliflower', '30 gram beans', '40  gram carrot', '5 tbsp  ghee', '75 gram onions', '80  gram tomatoes', '1/2 tsp  garam masala', '1/2 tsp salt', '10 gram coriander, fresh', 'Mint (according to taste)', '30 gram  onions, browned']",https://food.ndtv.com/recipe-tawa-sabz-pulao-707268
Tawa mutton Recipe,10 mins,10 mins,,5.0,Medium,"['1 Kg Mutton chunks boneless', '8 tsp Ginger garlic paste', '8 tsp Brown onion paste', '7 tsp Oil', '3 ½ tsp  Salt', '7 tbsp Desi ghee', '1 cup onion, chopped', '8 tsp garlic, chopped', '½ tbsp  ginger, chopped', '1 tbsp  green chilies, chopped', '200 gram  tomatoes, chopped', '2 tbsp Kashmiri Chili powder', '2 tbsp Coriander powder', '1 tsp  Cumin powder', '1 tsp  Black pepper powder', '1   Garam Masala Powder', '20 gram  Coriander, chopped']",https://food.ndtv.com/recipe-tawa-mutton-707328
Thandai Barfi Recipe,50 mins,15 mins,35 mins,4.0,Medium,"['1.5 Litre milk', '150  sugar', '50  pistachio', '0.2  saffron', '50  thandai syrup']",https://food.ndtv.com/recipe-thandai-barfi-953499
Thandai Cheesecake Recipe,1 hr,30 mins,30 mins,4.0,Medium,"['For The Thandai paste:', '15 gram Cashewnut', '0.5 gram Black Pepper', '5 gram Poppy seeds', '0.5 gram Cardamom powder', '5 gram Fennel seeds', '5 gram Melon seeds', '0.5 gram Rosewater', '1-2 tbsp Water', 'For the base:', '65 gram Almond flour', '15 gram Butter, melted', '6 gram Erythritol', 'For the cheesecake filling:', '2 gram Gelatin powder', '6 gram Water', '150 gram Cream cheese', '25 gram Erythritol', '25 gram Fresh cream', '4 gram Lime juice', 'Thandai paste']",https://food.ndtv.com/recipe-thandai-cheesecake-956556
Thandai Ice Cream Recipe,1 hr 05 mins,20 mins,45 mins,2.0,Medium,"['250 Ml Milk', '500 ml Cream', '1/2 cup Castor sugar', '4  Egg yolks', '3  Cardamom seeds', '1 tsp Black peppercorns', '1 tsp Coriander seeds', '1 tsp Melon seeds', '1/2 cup Almonds, blanched', '1 tsp Ginger powder', '1 tbsp Cashewnut', '1/4 tsp Nutmeg powder', '1 tsp Pistachio', '1/2 tsp Saffron', '1 tsp Saunf']",https://food.ndtv.com/recipe-thandai-ice-cream-219750
Thandai Macaron Recipe,45 mins,25 mins,20 mins,4.0,Easy,"['Ingredients for making macaron:', '120 gram Castor Sugar', '90 gram Almond Powder', '80 gram Icing Sugar', '50 gram Egg white', 'For Filling:', '200 gram Melted White Chocolate', '100 gram Thandai mix', '30 gram Butter']",https://food.ndtv.com/recipe-thandai-macaron-956571
Thandai Mousse Recipe,3 hrs 15 mins,3 hrs,15 mins,2.0,Medium,"['50 Ml thandai syrup', '8 gram agar-agar', '150 ml milk', '30 gms castor sugar', '150 gms whipped cream', 'Few strands of saffron']",https://food.ndtv.com/recipe-thandai-mousse-954278
Thandai Phirni Recipe,50 mins,10 mins,40 mins,4.0,Easy,"['250 Gram Milk, full cream', '1/2 cup Rice (soaked in water for at least 3 hours)', '2   Cardamoms (crushed,pods/seeds)', '15-20 strands  Saffron (soaked in 2 tbsp milk)', '3 tbsp Thandai masala powder', '1 cup Sugar (adjustable)', '2 tbsp Almonds & Pista, sliced']",https://food.ndtv.com/recipe-thandai-phirni-952064
Thandai Rasmalai Recipe,1 hr 40 mins,10 mins,1 hr 30 mins,2.0,Medium,"['For Thandai:', '1 cup milk', '1 1/2 litre water', '1 1/2 cups sugar', '1/2 tbsp saunf', '1/2 tsp cardamom powder', '1 tbsp almond', '1 tbsp pistachio', '1 tbsp watermelon seed (skinned)', '1/2 tbsp poppy seeds', '1/2 tsp rose water', '1 tsp peppercorn whole', '1/4 cup dried or fresh rose petals', 'For Rasmalai:', '1 litre milk', '1 tsp refined flour', '2 cups grain sugar', '3-4 tbsp white vinegar (to curdle the milk)', '6-7 cups water']",https://food.ndtv.com/recipe-thandai-rasmalai-953481
Thenga Choru (Coconut Rice) Recipe,35 mins,10 mins,25 mins,2.0,Easy,"['500 Gram rice (cooked)', '6=50 ml oil', '5 gram mustard seeds', '5 gram cumin seeds', '10 gms urad dal', '50 gms cashew nuts', '5 gram curry leaves', '10 gms green chillies, chopped', '100 gms coconut, grated', '100 ml coconut milk', '10 gms coriander leaves, chopped', '10 ml lemon juice', 'to taste salt']",https://food.ndtv.com/recipe-thenga-choru-coconut-rice-218371
Til Ladoo (Laddu) Recipe,1 hr 10 mins,10 mins,1 hr,2.0,Medium,"['1 Cup White sesame seeds (toasted)', '1/2 cup Khoya (softened)', '1/2 cup Jaggery (crumbled)', 'A pinch of Saffron stigmas', '2 tsp Canola oil', '2 tbsp Milk (warm), full cream']",https://food.ndtv.com/recipe-til-ladoo-laddu-788751
Tiranga Halwa Recipe,1 hr 10 mins,30 mins,40 mins,2.0,Recipe Servings,"['For Green Pea Halwa:', '1 cup Green peas puree', '1 cup Milk', '6 tbsp Sugarite (sugar free)', '2 tsp Ghee', 'Cardamom powder', 'For garnishing  Dry fruits', 'For Cucumber Halwa:', '1 cup Cucumber', '1 cup Milk', '1 tbsp Khoya', '6 tbsp Sugarite', '2 tsp Ghee', 'Cardamom powder', 'For garnishing  Dry fruits', 'For Carrot Halwa:', '1 cup Carrot (English carrot), grated', '1 cup Milk', '6 tbsp Sugarite', '2  tbsp Ghee', 'Cardamom powder', 'For garnishing  Dry fruits']",https://food.ndtv.com/recipe-tiranga-halwa-951919
Tiranga Lasagna Recipe,1 hr,15 mins,45 mins,2.0,Medium,"['8  lasagna sheets', '250 gms fresh spring tomato', '150 gms spinach', '250 gms onion', '15 gms garlic', '150 gms white sauce', '150 gms tomato sauce', '100 gms parmesan or mozzarella cheese', 'to taste salt and pepper', 'Oven proof glass bowl 3 inch width-5 inch height']",https://food.ndtv.com/recipe-tiranga-lasagna-953263
Tiranga Pastry Recipe,1 hr 15 mins,20 mins,55 mins,2.0,Medium,"['1 Kg eggless cake mix', '550 ml water', '50 ml oil', 'Few drops of vanilla essence', 'Few drops of orange bakery colour', 'Few drops of green bakery colour', 'For butter cream icing:', '300 gms white butter', '150 gms icing sugar', 'Few drops of vanilla essence', 'Few drops of orange bakery colour', 'Few drops of green bakery colour']",https://food.ndtv.com/recipe-tiranga-pastry-954510
Tiranga Pulao Recipe,55 mins,30 mins,25 mins,2.0,Easy,"['For orange rice:', '1 cup Basmati rice, blanched', '2 tbsp Ghee', '1/4 tsp Cumin seeds', '1 tsp Ginger paste', '1/4 cup Tomato puree', '1/2 tsp Turmeric powder', '1/2 tsp Red chilli powder', 'Red chilli paste', 'to taste Salt', 'For white rice:', '1 cup Basmati rice (cooked)', 'For green rice:', '2 tbsp Ghee', '1/4 tsp Cumin seeds', '1 tsp Ginger paste', '1 tsp Green chilli paste', '1/2 cup Spinach puree', 'to taste Salt']",https://food.ndtv.com/recipe-tiranga-pulao-951924
Tofu Kofta Recipe,1 hr 25 mins,15 mins,1 hr 10 mins,4.0,Intermediate,"['For Kofta:', '100 gms tofu', '3  Potatoes', '1 tbsp Cashew nut paste', '2 tbsp cornflour', '1 tbsp raisins', 'to taste red chilli powder', 'to taste salt', 'refined oil', 'For the Gravy:', '2 tbsp refined oil', '3  onions , chopped', '2 tsp ginger paste', '2 tsp garlic paste', '1/2 cup tomato puree', 'A pinch of turmeric powder', 'to taste red chilli powder', 'to taste salt', '2 tbsp coconut powder', '1/2 tsp garam masala']",https://food.ndtv.com/recipe-tofu-kofta-98746
Tofu Phali Recipe,40 mins,05 mins,35 mins,2.0,Easy,"['1 Cup silken tofu (diced)0', '1 cup beans, chopped', '1 tbsp whole cumin', '1 tbsp royal cumin', '1 tbsp onions, chopped', '1 tbsp ginger, chopped', '1 tbsp green chillies, chopped', '1 tbsp garlic, roasted', '1/2 tbsp red chilli powder', '1/2 tbsp kashmiri methi', '1/2 tbsp cumin powder, roasted', '1/4 cup water', '1/4 cup tomato puree', '1 tbsp olive oil', 'to taste salt']",https://food.ndtv.com/recipe-tofu-phali-219487
Tomato And Fenugreek Chutney Recipe,25 mins,15 mins,10 mins,2.0,Easy,"['2 Small Onion (chopped)', '1 tbsp Chilli Powder', '4 small Tomato (chopped)', '2  small Green Chillies', '1  tsp Mustard Seeds', '3 pieces Dry Red Chillies', '1 tsp Urad dal', '1 cup Fenugreek leaves', '1/4 cup Coriander Leaves', '6  sticks Curry Leaves', '2 tbsp Tamarind Paste', 'to taste Salt', '3 tsp Oil', '1 tbsp Roasted chana dal', '1/2 tsp Cumin', '1 tsp Ginger (chopped)', '1.5 cup Beetroot (chopped)', '3/4 cups Water', '1  cup Grated Coconut']",https://food.ndtv.com/recipe-tomato-and-fenugreek-chutney-955073
Tomato Chutney Recipe,25 mins,05 mins,20 mins,2.0,Easy,"['1 Kg tomatoes (chopped), blanched', '1 cup onions, chopped', '2 tsp ginger-garlic paste', '500 gms sugar', '1 tsp salt', '1 tsp chilli powder', '1 tsp garam masala', '2 tbsp vinegar', '2 tbsp pil']",https://food.ndtv.com/recipe-tomato-chutney-555575
Tomato Pachadi Recipe,20 mins,10 mins,10 mins,4.0,Easy,"['4 tomatoes (medium-sized)', '5-6 dried chilies', '2 tablespoons chana dal (chickpea lentils)', '2 tablespoons urad dal (black lentils)', '1 teaspoon Sarson seeds (mustard seeds)', '1 teaspoon salt', '1 teaspoon jeera (cumin)', '16 methi seeds (fenugreek seeds)', '1 teaspoon hing (asafoetida)', '20 curry leaves', '1 teaspoon Imli juice (tamarind)', '1/2 teaspoon haldi (turmeric)', '3-4 cloves garlic', '2-3 tablespoons of water']",https://food.ndtv.com/recipe-tomato-pachadi-958459
Tricolor Cottage Cheese Skewers Recipe,4 hrs 35 mins,20 mins,4 hrs 15 mins,2.0,Medium,"['180 Gram Paneer (divided into 9 squares, into three bowls)', 'For first marination:', '20 gram Fresh Basil Pesto', '30 gram Yogurt', '30 gram Fresh Cream', '4 pieces Green bell peppers (cut into squares)', 'to taste Salt and Pepper', 'For second marination:', '30 gram Fresh cream', '30 gram Yogurt', '30 gram Tahini paste', '1/2 tbsp Cardamom powder', '1/2 tbsp Onion powder', '1/2 tbsp Garlic powder', '4 pieces Onion (cut into squares)', 'to taste Salt and white pepper', 'For third marination:', '30 gram Yogurt', '30 gram Fresh cream', '20 gram Sun dried tomato pesto', '1/2 tbsp Lemon juice', '4 pieces Red bell pepper (cut into squares)', 'to taste Salt and black pepper']",https://food.ndtv.com/recipe-tricolor-cottage-cheese-skewers-951921
Tricolor Thai Fruit Jelly Recipe,1 hr 25 mins,10 mins,1 hr 15 mins,2.0,Medium,"['350 Ml coconut milk', '2  Kafir lime leaves', '40 gms orange dices', '30 ml lychee juice', 'coconut water (all from the shell)', '350 ml orange juice', 'A pinch of salt', 'to taste sugar', '40 gms kiwi dices', '15 gms agar agar']",https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285
Tricolour Pasta Recipe,35 mins,10 mins,25 mins,2.0,Easy,"['200 gms penne', '1 cup fresh broccoli, sliced', '1 medium carrot, sliced', '1/2 cup green onions, sliced', '1/4 cup butter (cubed)', '1  garlic clove (minced)', '1 tsp dried basil', '1/2 tsp salt', '1/4 tsp pepper', '1/4 cup white wine', '1/4 cup parmesan cheese, shredded']",https://food.ndtv.com/recipe-tricolor-pasta-953272
Tricolour Salad Recipe,25 mins,05 mins,20 mins,2.0,Easy,"['For dressing:', '1/3 cup vinegar', '3 tbsp honey/sugar', '1 tbsp soy sauce', '1 tsp salt', '2  garlic cloves (minced)', '1-2  chilli pepper (sliced), sliced', 'For salad:', '1 medium green papaya', '1 large carrot (peeled), julienne', '1-2  cucumbers, julienne', '1/3 cup mint leaves, chopped', '4 tbsp toasted peanuts']",https://food.ndtv.com/recipe-tricolour-salad-953269
Trio of Kulfis Recipe,45 mins,15 mins,30 mins,,Easy,"['For guava and chooran kulfi:', '1 litre guava juice', '2 Tbsp anardana chooran (powder/ goli)', '100 gm ripe guavas', 'For kaju katli kulfi:', '500 ml full cream milk', '4 Tbsp condensed milk', '1/2 tsp green cardamom powder', 'Few strands saffron', '1/2 kg kaju katli', 'For lassi kulfi:', '1 cup yogurt', 'Few strands saffron', '1/2 tsp green cardamom powder', '4 Tbsp fine sugar', 'Other requirements:', 'Kulfi sticks, moulds', '6-7 kg dry ice']",https://food.ndtv.com/recipe-trio-of-kulfis-185473
Turmeric Kulfi Recipe,45 mins,05 mins,40 mins,4.0,Easy,"['1.5 Litre full cream milk', '20 gms fresh turmeric', '300 gms sugar']",https://food.ndtv.com/recipe-turmeric-kulfi-748879
UP-Style Lapsi Recipe,20 mins,05 mins,15 mins,2.0,Easy,"['1 Cup broken wheat/dalia', '2 cups water', '2 tbsp ghee', '2  cardamoms, crushed', '1 tbsp cashew nuts, broken', '1 tbsp sliced almonds', 'Jaggery, as per taste']",https://food.ndtv.com/recipe-up-style-lapsi-957979
Upperi Recipe,20 mins,10 mins,10 mins,4.0,Easy,"['2 cups  Raw bananas, de-skinned and cut into cubes', '1 cup  Jaggery', '1 tbsp  Rice flour', '1 tsp  Cumin powder', '1 tsp  Cardamom powder', 'Oil, to fry']",https://food.ndtv.com/recipe-upperi-957724
Urad Dal Kadhi Recipe,30 mins,10 mins,20 mins,2.0,Easy,"['1 Cups Urad Dal', '1 cups Dahi (curd)', '½ inch  Ginger', '2 cloves  Garlic', '2  Green Chillies', '2 cups Water', '1/2 tsp Sugar', 'to taste Salt', 'Mustard oil for frying', 'For the tadka:', '1 tbsp Mustard oil', '8  curry leaves', '¼   tsp Mustard seeds', '¼   tsp Jeera (cumin seeds)', '3 cloves   Garlic', '1 big  Dry red chilli/ Kashmiri chilli', '¼  tsp Haldi (turmeric powder)', '¼  tsp chilli powder', '¼  tsp Hing (Asafoetida)']",https://food.ndtv.com/recipe-urad-dal-kadhi-957864
Uttapam Recipe,50 mins,15 mins,35 mins,2.0,Easy,"['360 gms rice (parboiled)', '90 gms bengal Gram (dhuli urad) (split and husked)', '1/2 tsp fenugreek seeds', '2 tsp salt', 'Iron griddle or tawa', 'Oil (to smear the pan)']",https://food.ndtv.com/recipe-uttapam-1-489019
Vada Pav Recipe,40 mins,20 mins,20 mins,2.0,Medium,"['2 Tbsp oil', '1/4 tsp hing', '1 tsp mustard seeds', '2 tsp saunf', '1  onion', '2 tsp green chilli - garlic paste', '2 nos potato, boiled', '1 tsp turmeric powder', '1 tsp salt', '2 tsp red chilli powder', '2 tsp coriander leaves', '2 tsp lemon juice', 'For masala paste:', '9  garlic cloves', '5 nos red chilli whole', '2 tsp white sesame seeds', '1 cup dessicated coconut', '2 tsp peanuts, roasted', '1/2 tsp salt', '1/2 tsp red chilli powder', '1/2 tsp tamarind', '1 cup besan', '1/4 cup soda', '1 tsp salt', '1 tsp red chilli powder', '4  Green chillies']",https://food.ndtv.com/recipe-vada-pav-134
Vadapoo Cutlet Recipe,40 mins,10 mins,30 mins,2.0,Medium,"['3 Cups banana blossom, cleaned and finely chopped', '500 Gram potatoes, boiled, peeled and mashed', '5  cloves garli', '1/2 inch  ginger', '1 Tbsp coconut oil', '1/2 tsp cumin seeds', '2  onions, chopped', '2 sprigs curry leaves, finely chopped', '5 green chillies, finely chopped', '1 tsp salt', '1/2 tsp black pepper powder', '1/2 tsp garam masala powder', '1  egg', '6 slices bread, ground to crumbs', 'Vegetable Oil to deep fry']",https://food.ndtv.com/recipe-vadapoo-cutlet-957954
Valencia Fizz Recipe,10 mins,10 mins,,2.0,Easy,"['100 Ml Valencia orange juice', '75 ml Soda', '1  Lemon slices', '2 tbsp Lemon juice', 'As required  Sugar']",https://food.ndtv.com/recipe-valencia-fizz-952735
Varki Paratha Recipe,40 mins,15 mins,25 mins,4.0,Easy,"['1 1/2 Cup whole wheat flour', '1 1/2 cup semolina (soaked)', 'to taste salt', '1 cup milk', 'Dry flour (for rolling)', 'Ghee (as required)']",https://food.ndtv.com/recipe-varki-paratha-98839
Varo Mithai Recipe,20 mins,10 mins,10 mins,2.0,Easy,"['1/2 Cup Chopped almonds', '1/2 cup Chopped cashew', '1/4 cup Chopped pista', '1 tbsp Ghee', '2 tbsp Poppy Seeds', '1 cup Sugar']",https://food.ndtv.com/recipe-varo-mithai-955323
Vegan Gajar ka Halwa Recipe,1 hr 30 mins,20 mins,1 hr 10 mins,4.0,Medium,"['1 Kg carrots, grated', '1 litre almond milk', '8  Green cardamom pods', 'to taste date paste', '1-2 tbsp cashew nut paste (optional)', '7-8  Raisins', 'for garnishing almonds, blanched', 'For the almond milk:', '1 cup almonds', '1 litre warm-hot water']",https://food.ndtv.com/recipe-vegan-gajar-ka-halwa-340384
Vegetable Chopsuey Recipe,50 mins,10 mins,40 mins,2.0,Easy,"['1/2 Cup carrots, shredded', '1 cup cabbage , shredded', '1/2 cup capsicums , shredded', '1/2 cup onions , sliced', '2 tsp garlic, finely chopped', '2 tbsp oil', '200 gms noodles (drained well), boiled', '2 tbsp vinegar', '1/2 tsp soya sauce', '1 tsp sugar', 'to taste salt', '2 tbsp cornflour', 'Oil (to deep fry)']",https://food.ndtv.com/recipe-vegetable-chopsuey-99072
Vegetable Crispy Samosa Recipe,40 mins,10 mins,30 mins,4.0,Easy,"['2  All Purpose Flour', '3  Oil', '1/4 tsp Carom Seeds', '4  Potatoes', '1/2  Green Peas', '1/2   Carrot', '1/2  Onion', '3  Green Chillies', '1/2 tsp Coriander Powder', '1/2 tsp Red chilli powder', 'Salt to taste', 'Oil to fry', '1/2 tsp Chaat Masala']",https://food.ndtv.com/recipe-vegetable-crispy-samosa-955045
Vegetable Fried Rice Recipe,25 mins,05 mins,20 mins,4.0,Easy,"['1 bowl  rice (A day old rice make the best fried rice), boiled', '1 tbsp oil', '2-3   garlic cloves, chopped', '1  red chilli, chopped', '1 tbsp carrots, chopped', '3-4  baby corn, chopped', '4-5 tbsp cabbage (diced)', '1/2 tbsp sesame oil', '4-5  green beans, chopped', 'to taste salt', 'Pepper', '1 tsp soy sauce', '2-3 tbsp wine (optional)', 'for garnishing spring onion greens']",https://food.ndtv.com/recipe-vegetable-fried-rice-319120
Vegetable Jalfrezi Recipe,45 mins,10 mins,35 mins,4.0,Easy,"['2 Tbsp Oil', '1 tsp Cumin seeds', '1/2 cup Onion, finely chopped', '500 gram Mixed vegetables, finely chopped', '10  Shallots (halved), peeled', '1/4 cup Tomato puree', '1 tsp Ginger paste', '1 tsp Garlic paste', '1 tbsp Green chillies, finely chopped', '2 tsp Salt', '1 1/2 tsp Kashmiri chilli powder', '1 tsp Garam masala', '2  2 Tomatoes (cut into quarters)', 'To garnish  Coriander leaves']",https://food.ndtv.com/recipe-vegetable-jalfrezi-98894
Vegetable Roti Recipe,25 mins,05 mins,20 mins,2.0,Easy,"['1 Cup atta', '1 cup mixed vegetables, boiled', '1 tsp roasted jeera powder', '1.5 tsp black pepper powder', '1 tsp lemon juice', '1 tbsp onion, chopped', '2  green chillies, finely chopped', '1 tsp coriander leaves', 'Black salt and salt, as per taste', '1/2 tsp oil']",https://food.ndtv.com/recipe-vegetable-roti-958305
Vendakkai Thenga Curry Recipe,30 mins,10 mins,20 mins,2.0,Easy,"['250 Gram fresh okra (vendakkai), washed and chopped', '1 cup grated coconut', '1 gram onion', '2  tomatoes', '2  green chillies, slit', '1 tsp mustard seeds', '1 tsp urad dal (black gram)', '1 tsp cumin seeds', 'A pinch of asafoetida (hing)', '1/2 tsp turmeric powder', 'Curry leaves', 'Coriander leaves for garnish', 'Salt to taste', '2 tbsp cooking oil']",https://food.ndtv.com/recipe-vendakkai-thenga-curry-958454
